title,link,source,time,type
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/cantor-fitzgerald-maintains-palantir-at-neutral-with-a-price-target-of-15500-4169821,Investing.com,2025-08-05 11:07:02,Pro
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/wedbush-maintains-palantir-at-outperform-with-a-price-target-of-20000-4169798,Investing.com,2025-08-05 11:02:02,Pro
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/mizuho-maintains-palantir-at-neutral-with-a-price-target-of-16500-4169734,Investing.com,2025-08-05 10:50:04,Pro
"Morning Bid: Fed coos, Palantir soars",https://www.investing.com/news/commodities-news/morning-bid-fed-coos-palantir-soars-4169708,Reuters,2025-08-05 10:35:42,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/piper-sandler-maintains-palantir-at-overweight-with-a-price-target-of-18200-4169669,Investing.com,2025-08-05 10:31:03,Pro
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/bofa-securities-maintains-palantir-at-buy-with-a-price-target-of-18000-4169652,Investing.com,2025-08-05 10:27:03,Pro
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/morgan-stanley-maintains-palantir-at-equalweight-with-a-price-target-of-15500-4169543,Investing.com,2025-08-05 09:53:03,Pro
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/da-davidson-maintains-palantir-at-neutral-with-a-price-target-of-17000-4169521,Investing.com,2025-08-05 09:39:03,Pro
Palantir shares jump as soaring AI demand powers forecast upgrade,https://www.investing.com/news/stock-market-news/palantir-shares-jump-as-soaring-ai-demand-powers-forecast-upgrade-4169528,Reuters,2025-08-05 09:35:33,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/deutsche-bank-upgrades-palantir-to-hold-with-a-price-target-of-16000-4169491,Investing.com,2025-08-05 09:19:01,Pro
Palantir shares rise 5% premarket as AI-fueled demand powers annual guidance raise,https://www.investing.com/news/earnings/palantir-technologies-lifts-guidance-after-q2-results-beat-wall-street-estimates-4168774,Investing.com,2025-08-05 08:03:37,Free
Stocks rise on Fed rate cut hopes after disappointing jobs data,https://www.investing.com/news/economy-news/shares-in-asia-rally-dollar-lower-against-yen-on-fed-rate-cut-bets-4169133,Reuters,2025-08-05 07:56:04,Free
Palantir lifts annual revenue forecast again as AI demand accelerates,https://www.investing.com/news/stock-market-news/palantir-raises-annual-revenue-forecast-again-on-surging-ai-demand-4168723,Reuters,2025-08-04 23:01:26,Free
Indexes post biggest daily pct gains since May 27 in rebound from Friday selloff,https://www.investing.com/news/economy-news/wall-street-futures-stabilize-after-bruising-selloff-4167417,Reuters,2025-08-04 22:35:38,Free
"Earnings call transcript: Palantir Q2 2025 beats earnings, stock jumps 4%",https://www.investing.com/news/transcripts/earnings-call-transcript-palantir-q2-2025-beats-earnings-stock-jumps-4-93CH-4169035,Investing.com,2025-08-04 21:51:43,Free
Palantir stock price target maintained at $160 by Wedbush on AI growth,https://www.investing.com/news/analyst-ratings/palantir-stock-price-target-maintained-at-160-by-wedbush-on-ai-growth-93CH-4168955,Investing.com,2025-08-04 21:15:31,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/wedbush-maintains-palantir-at-outperform-with-a-price-target-of-16000-4168841,Investing.com,2025-08-04 20:39:03,Pro
"After-hours movers: Palantir, Hims & Hers, Vertex Pharma and more",https://www.investing.com/news/stock-market-news/afterhours-movers-palantir-hims--hers-vertex-pharma-and-more-432SI-4168858,Investing.com,2025-08-04 21:08:03,Free
"Palantir earnings beat by $0.02, revenue topped estimates",https://www.investing.com/news/earnings/palantir-earnings-beat-by-002-revenue-topped-estimates-4168757,Investing.com,2025-08-04 20:16:56,Free
"Palantir Q2 2025 slides: revenue tops $1B, Rule of 40 score hits 94%",https://www.investing.com/news/company-news/palantir-q2-2025-slides-revenue-tops-1b-rule-of-40-score-hits-94-93CH-4168743,Investing.com,2025-08-04 20:15:26,Free
Palantir Technologies stock hits all-time high at 160.92 USD,https://www.investing.com/news/company-news/palantir-technologies-stock-hits-alltime-high-at-16092-usd-93CH-4168647,Investing.com,2025-08-04 19:18:54,Free
Schwab trading index rises to 41.79 in July amid cautious investor sentiment,https://www.investing.com/news/assorted/schwab-trading-index-rises-to-4179-in-july-amid-cautious-investor-sentiment-432SI-4168433,Investing.com,2025-08-04 16:40:04,Free
AI momentum bodes well for this software stock: Loop Capital,https://www.investing.com/news/pro/ai-momentum-bodes-well-for-this-software-stock-loop-capital-432SI-4168083,Investing.com,2025-08-04 14:01:03,Pro
"Morning Bid: Payrolls soft, messenger fired",https://www.investing.com/news/commodities-news/morning-bid-payrolls-soft-messenger-fired-4167558,Reuters,2025-08-04 11:06:18,Free
"Dow Jones, Nasdaq, S&P 500 weekly preview: Big earnings week on tap after pullback",https://www.investing.com/news/stock-market-news/dow-jones-nasdaq-sp-500-weekly-preview-big-earnings-week-on-tap-after-pullback-4167408,Investing.com,2025-08-04 10:19:19,Free
These are top 10 stocks traded on the Robinhood UK platform in July,https://www.investing.com/news/stock-market-news/these-are-top-10-stocks-traded-on-the-robinhood-uk-platform-in-july-4166433,Investing.com,2025-08-01 15:17:20,Free
Palantir: Army consolidates deals into potential $10 billion contract,https://www.investing.com/news/stock-market-news/palantir-army-consolidates-deals-into-potential-10-billion-contract-4165874,Investing.com,2025-08-01 12:13:22,Free
US Army pools contracts into up to $10 billion Palantir deal,https://www.investing.com/news/stock-market-news/us-army-pools-contracts-into-up-to-10-billion-palantir-deal-4164638,Reuters,2025-08-01 04:15:52,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/loop-capital-maintains-palantir-at-buy-with-a-price-target-of-17800-4159573,Investing.com,2025-07-30 11:39:03,Pro
DoD tests AI models that make it easy to switch from vendors like Palantir,https://www.investing.com/news/stock-market-news/dod-test-ai-models-that-make-it-easy-to-switch-from-vendors-like-palantir-4155825,Investing.com,2025-07-28 17:21:03,Free
US DoD is Testing AI to Gain Leverage Over Providers Like Palantir - The Information,https://www.investing.com/news/pro/us-dod-is-testing-ai-to-gain-leverage-over-providers-like-palantir--the-information-432SI-4155815,Investing.com,2025-07-28 17:09:03,Pro
Spear AI raises first round of funding to apply AI to submarine data,https://www.investing.com/news/stock-market-news/spear-ai-raises-first-round-of-funding-to-apply-ai-to-submarine-data-4153780,Reuters,2025-07-25 20:11:04,Free
Palantir Technologies stock reaches all-time high at 156.0 USD,https://www.investing.com/news/company-news/palantir-technologies-stock-reaches-alltime-high-at-1560-usd-93CH-4153407,Investing.com,2025-07-25 13:31:43,Free
Palantir a high-risk investment with ’a one-of-a-kind growth and margin model’,https://www.investing.com/news/stock-market-news/palantir-a-highrisk-investment-with-a-oneofakind-growth-and-margin-model-4153395,Investing.com,2025-07-25 13:21:09,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/piper-sandler-initiates-coverage-of-palantir-at-overweight-with-a-price-target-of-17000-4151856,Investing.com,2025-07-25 09:37:03,Pro
Spy cockroaches and AI robots: Germany plots the future of warfare,https://www.investing.com/news/stock-market-news/spy-cockroaches-and-ai-robots-germany-plots-the-future-of-warfare-4147548,Reuters,2025-07-23 12:43:13,Free
Exclusive-Trump’s Golden Dome looks for alternatives to Musk’s SpaceX,https://www.investing.com/news/stock-market-news/exclusivetrumps-golden-dome-looks-for-alternatives-to-musks-spacex-4145379,Reuters,2025-07-22 18:06:05,Free
"Philip Morris, Adv Micro Device lead market cap stock movers Tuesday",https://www.investing.com/news/stock-market-news/-93CH-4146430,Investing.com,2025-07-22 14:43:15,Free
Surf Air Mobility signs six new SurfOS software agreements,https://www.investing.com/news/assorted/surf-air-mobility-signs-six-new-surfos-software-agreements-432SI-4146133,Investing.com,2025-07-22 13:22:33,Free
Meta investors settlement with Zuckerberg takes heat off Delaware,https://www.investing.com/news/stock-market-news/meta-investors-settlement-with-zuckerberg-takes-heat-off-delaware-4143269,Reuters,2025-07-21 19:41:24,Free
Palantir stock rises as U.S. Army awards $100 million NGC2 contract,https://www.investing.com/news/analyst-ratings/palantir-stock-rises-as-us-army-awards-100-million-ngc2-contract-93CH-4143882,Investing.com,2025-07-21 12:22:26,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/william-blair-maintains-palantir-at-market-perform-4143674,Investing.com,2025-07-21 11:39:03,Pro
Street Calls of the Week,https://www.investing.com/news/stock-market-news/street-calls-of-the-week-4142781,Investing.com,2025-07-20 10:29:13,Free
"5 big analyst AI moves: Microsoft PT hike; Tesla, Intel could soar on earnings",https://www.investing.com/news/stock-market-news/5-big-analyst-ai-moves-microsoft-pt-hike-tesla-intel-could-soar-on-earnings-4142699,Investing.com,2025-07-19 10:21:51,Free
"From chips to cloud: AI’s golden era is just starting, says Wedbush’s Ives",https://www.investing.com/news/stock-market-news/from-chips-to-cloud-ais-golden-era-is-just-starting-says-wedbushs-ives-4141983,Investing.com,2025-07-18 13:46:05,Free
Palantir technologies exec Taylor Ryan sells $5.0m in shares,https://www.investing.com/news/insider-trading-news/palantir-technologies-exec-taylor-ryan-sells-50m-in-shares-93CH-4140900,Investing.com,2025-07-18 00:08:26,Free
"Meta investors, Zuckerberg reach settlement to end $8 billion trial over Facebook privacy violations",https://www.investing.com/news/stock-market-news/investor-andreessen-to-take-stand-to-defend-his-role-in-facebook-privacy-case-4139172,Reuters,2025-07-17 20:18:05,Free
Knightscope stock rises after signing agreement with Palantir,https://www.investing.com/news/stock-market-news/knightscope-stock-rises-after-signing-agreement-with-palantir-93CH-4140028,Investing.com,2025-07-17 13:42:53,Free
Knightscope partners with Palantir for federal market entry,https://www.investing.com/news/assorted/knightscope-partners-with-palantir-for-federal-market-entry-432SI-4140004,Investing.com,2025-07-17 13:37:26,Free
Trial begins as Meta investors try to recoup $8 billion over privacy claims payout,https://www.investing.com/news/stock-market-news/facebook-privacy-practices-the-focus-of-8-billion-trial-targeting-zuckerberg-4137246,Reuters,2025-07-16 21:12:51,Free
Bitmine shares soar as billionaire Thiel reveals 9.1% stake,https://www.investing.com/news/stock-market-news/bitmine-immersion-jumps-after-palantir-cofounder-peter-thiels-stake-reveal-4137725,Reuters,2025-07-16 13:46:39,Free
"Mizuho upgrades Palantir on accelerating growth, despite lofty valuation",https://www.investing.com/news/stock-market-news/mizuho-upgrades-palantir-on-accelerating-growth-despite-lofty-valuation-4137911,Investing.com,2025-07-16 13:38:09,Free
Wedbush’s Ives says tech stocks will have a very strong H2 2025,https://www.investing.com/news/stock-market-news/wedbushs-ives-says-tech-stocks-will-have-a-very-strong-h2-2025-4137901,Investing.com,2025-07-16 13:33:23,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/mizuho-upgrades-palantir-to-neutral-with-a-price-target-of-13500-4137163,Investing.com,2025-07-16 09:45:05,Pro
"Meta investors, Zuckerberg to square off at $8 billion trial over alleged privacy violations",https://www.investing.com/news/stock-market-news/meta-investors-zuckerberg-to-square-off-at-8-billion-trial-over-alleged-privacy-violations-4133228,Reuters,2025-07-14 21:25:38,Free
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.20%,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-020-4134421,Investing.com,2025-07-14 20:31:39,Free
Palantir Technologies stock hits all-time high at 148.24 USD,https://www.investing.com/news/company-news/palantir-technologies-stock-hits-alltime-high-at-14824-usd-93CH-4134282,Investing.com,2025-07-14 18:50:31,Free
Trump to announce $70 billion in AI and energy investments,https://www.investing.com/news/stock-market-news/trump-to-announce-70-billion-in-ai-and-energy-investments-4134249,Investing.com,2025-07-14 17:20:44,Free
Pentagon awards Anthropic $200 million AI contract for national security,https://www.investing.com/news/stock-market-news/pentagon-awards-anthropic-200-million-ai-contract-for-national-security-93CH-4134174,Investing.com,2025-07-14 15:45:28,Free
Anthropic Wins $200M Dod Deal To Prototype AI For Nat. Security - Bloomberg,https://www.investing.com/news/pro/anthropic-wins-200m-dod-deal-to-prototype-ai-for-nat-security--bloomberg-432SI-4134171,Investing.com,2025-07-14 15:43:30,Pro
Palantir on watch on xAI headlines,https://www.investing.com/news/pro/palantir-on-watch-on-xai-headlines-432SI-4134159,Investing.com,2025-07-14 15:28:05,Pro
"Palantir (PLTR) director Stat sells $111,688 in stock",https://www.investing.com/news/insider-trading-news/palantir-pltr-director-stat-sells-111688-in-stock-93CH-4132698,Investing.com,2025-07-12 00:13:38,Free
Wedbush raises Palantir stock price target to $160 on AI strategy,https://www.investing.com/news/analyst-ratings/wedbush-raises-palantir-stock-price-target-to-160-on-ai-strategy-93CH-4129529,Investing.com,2025-07-10 10:37:07,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/wedbush-maintains-palantir-at-outperform-with-a-price-target-of-16000-4129369,Investing.com,2025-07-10 09:55:03,Pro
Nvidia’s $4 trillion milestone caps rise of stock market behemoth,https://www.investing.com/news/stock-market-news/nvidias-4-trillion-milestone-caps-rise-of-stock-market-behemoth-4128803,Reuters,2025-07-09 21:37:13,Free
Palantir and Tomorrow.io partner on weather intelligence platform,https://www.investing.com/news/company-news/palantir-and-tomorrowio-partner-on-weather-intelligence-platform-93CH-4127968,Investing.com,2025-07-09 11:18:32,Free
Palantir partners with Tomorrow.io for weather intelligence integration,https://www.investing.com/news/assorted/palantir-partners-with-tomorrowio-for-weather-intelligence-integration-432SI-4127890,Investing.com,2025-07-09 11:02:12,Free
Schwab reveals Tesla tops retail investor buys in June,https://www.investing.com/news/stock-market-news/schwab-reveals-tesla-tops-retail-investor-buys-in-june-93CH-4127253,Investing.com,2025-07-08 20:20:40,Free
U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.94%,https://www.investing.com/news/stock-market-news/us-stocks-lower-at-close-of-trade-dow-jones-industrial-average-down-094-4125442,Investing.com,2025-07-07 20:35:05,Free
Wall Street begins coverage on Voyager Technologies after June IPO,https://www.investing.com/news/stock-market-news/wall-street-begins-coverage-on-voyager-technologies-after-june-ipo-4124080,Investing.com,2025-07-07 08:01:32,Free
"AI, crypto and tech stocks lead Robinhood U.K. trading in June",https://www.investing.com/news/stock-market-news/ai-crypto-and-tech-stocks-lead-robinhood-uk-trading-in-june-4122266,Investing.com,2025-07-03 10:07:38,Free
"Palmer Luckey, backed by Palantir’s Lonsdale, to launch crypto-focused bank",https://www.investing.com/news/stock-market-news/tech-billionaires-led-by-palmer-luckey-to-launch-new-bank-to-rival-svb-ft-reports-4121037,Reuters,2025-07-02 19:33:26,Free
Tech billionaires to launch new crypto-focused bank Erebor amid SVB’s void,https://www.investing.com/news/stock-market-news/tech-billionaires-to-launch-new-cryptofocused-bank-erebor-amid-svbs-void-4121014,Investing.com,2025-07-02 12:36:31,Free
"Palantir , BlueForge Alliance Launch Warp Speed for Warships to Digitally Transform the U.S. Maritime Industrial Base",https://www.investing.com/news/assorted/palantir--blueforge-alliance-launch-warp-speed-for-warships-to-digitally-transform-the-us-maritime-industrial-base-432SI-4120768,Investing.com,2025-07-02 11:01:33,Free
"’Lucrative’ business deals help sustain Israel’s Gaza campaign, UN expert says",https://www.investing.com/news/stock-market-news/lucrative-business-deals-help-sustain-israels-gaza-campaign-un-expert-says-4118935,Reuters,2025-07-01 20:11:16,Free
"Dow Climbs 0.7%, While Nasdaq Falls 1%",https://www.investing.com/news/assorted/dow-climbs-07-while-nasdaq-falls-1-432SI-4119701,Investing.com,2025-07-01 15:18:03,Free
AI momentum could drive more gains for tech in second half: Wall Street,https://www.investing.com/news/stock-market-news/ai-momentum-could-drive-more-gains-for-tech-in-second-half-wall-street-4119320,Investing.com,2025-07-01 12:29:52,Free
GigCapital4 receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/hc-wainwright-maintains-bigbearai-holdings-at-buy-with-a-price-target-of-9000-4119009,Investing.com,2025-07-01 10:53:03,Pro
Palantir stock rises after Russell rebalancing selloff,https://www.investing.com/news/stock-market-news/palantir-stock-rises-after-russell-rebalancing-selloff-4116777,Investing.com,2025-06-30 11:36:07,Free
Palantir and Accenture Federal Services form strategic partnership,https://www.investing.com/news/company-news/palantir-and-accenture-federal-services-form-strategic-partnership-93CH-4116697,Investing.com,2025-06-30 11:05:08,Free
Accenture and Accenture Federal Services Partner to Help Federal Government Agencies Reinvent Operations with AI,https://www.investing.com/news/assorted/accenture-and-accenture-federal-services-partner-to-help-federal-government-agencies-reinvent-operations-with-ai-432SI-4116669,Investing.com,2025-06-30 11:01:03,Free
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.00%,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-100-4115176,Investing.com,2025-06-27 20:31:37,Free
Palantir Hits Low Down 9% Amid End of Day Volatility,https://www.investing.com/news/pro/palantir-hits-low-down-9-amid-end-of-day-volatility-432SI-4115122,Investing.com,2025-06-27 19:59:03,Pro
Surf Air Mobility receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/canaccord-genuity-maintains-surf-air-mobility-at-hold-with-a-price-target-of-30000-4112985,Investing.com,2025-06-26 13:53:03,Pro
"Walgreens, Nvidia, Micron, Palantir and McCormick rise premarket",https://www.investing.com/news/stock-market-news/walgreens-nvidia-micron-palantir-and-mccormick-rise-premarket-4112360,Investing.com,2025-06-26 11:31:22,Free
Palantir partners to develop AI software for nuclear construction,https://www.investing.com/news/stock-market-news/palantir-partners-to-develop-ai-software-for-nuclear-construction-4112274,Reuters,2025-06-26 11:20:39,Free
Palantir and The Nuclear Company partner on AI system for reactor builds,https://www.investing.com/news/company-news/palantir-and-the-nuclear-company-partner-on-ai-system-for-reactor-builds-93CH-4112246,Investing.com,2025-06-26 11:05:29,Free
Palantir and The Nuclear Company Partner to Launch Platform to Rapidly Scale Nuclear Deployment,https://www.investing.com/news/assorted/palantir-and-the-nuclear-company-partner-to-launch-platform-to-rapidly-scale-nuclear-deployment-432SI-4112207,Investing.com,2025-06-26 11:01:19,Free
Palantir stock reaches all-time high at 144.9 USD,https://www.investing.com/news/company-news/palantir-stock-reaches-alltime-high-at-1449-usd-93CH-4110691,Investing.com,2025-06-25 13:31:39,Free
Palantir’s surge to leave its mark on Russell reshuffle,https://www.investing.com/news/stock-market-news/palantirs-surge-to-leave-its-mark-on-russell-reshuffle-4110012,Reuters,2025-06-25 10:17:54,Free
Morning Bid: Relief at two-week Middle East window,https://www.investing.com/news/commodities-news/morning-bid-relief-at-twoweek-middle-east-window-4103569,Reuters,2025-06-20 10:58:02,Free
Cyberlux Corporation partners with Palantir to deploy Warp Speed OS,https://www.investing.com/news/assorted/cyberlux-corporation-partners-with-palantir-to-deploy-warp-speed-os-432SI-4101264,Investing.com,2025-06-18 13:09:04,Free
Analysis-US defence firms chase European military spending wave,https://www.investing.com/news/stock-market-news/analysisus-defence-firms-chase-european-military-spending-wave-4100879,Reuters,2025-06-18 11:30:43,Free
Pentagon awards OpenAI $200 million contract for AI prototype,https://www.investing.com/news/analyst-ratings/pentagon-awards-openai-200-million-contract-for-ai-prototype-93CH-4099323,Investing.com,2025-06-17 13:06:02,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/william-blair-maintains-palantir-at-market-perform-4099105,Investing.com,2025-06-17 12:27:03,Pro
"Piper Sandler starts at SAP at Buy, highlights ’multiple tailwinds beyond 2030’",https://www.investing.com/news/stock-market-news/piper-sandler-starts-at-sap-at-buy-highlights-multiple-tailwinds-beyond-2030-4099008,Investing.com,2025-06-17 11:44:35,Free
"Lockheed, Boeing tout Golden Dome credentials at Paris air show",https://www.investing.com/news/stock-market-news/lockheed-boeing-tout-golden-dome-credentialsat-paris-air-show-4097729,Reuters,2025-06-16 15:51:20,Free
Palantir Technologies executive Shyam Sankar sells $53.49 million in stock,https://www.investing.com/news/insider-trading-news/palantir-technologies-executive-shyam-sankar-sells-5349-million-in-stock-93CH-4094244,Investing.com,2025-06-13 00:14:05,Free
"Exclusive-After Trump feud, role of Musk’s SpaceX in Golden Dome missile shield in question",https://www.investing.com/news/stock-market-news/exclusiveafter-trump-feud-role-of-musks-spacex-in-golden-dome-missile-shield-in-question-4094120,Reuters,2025-06-12 21:17:55,Free
SpaceX role in new defense system reportedly in question after Musk-Trump feud,https://www.investing.com/news/general-news/spacex-role-in-new-defense-system-reportedly-in-question-after-musktrump-feud-4094117,Investing.com,2025-06-12 21:05:25,Free
Musk’s SpaceX’s ’Golden Dome’ role in question after Trump spat - Reuters,https://www.investing.com/news/pro/musks-spacexs-golden-dome-role-in-question-after-trump-spat--reuters-432SI-4094113,Investing.com,2025-06-12 21:05:03,Pro
Palantir price target raised to $155 from $130 at Loop Capital,https://www.investing.com/news/analyst-ratings/palantir-price-target-raised-to-155-from-130-at-loop-capital-93CH-4093584,Investing.com,2025-06-12 14:55:04,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/loop-capital-maintains-palantir-at-buy-with-a-price-target-of-15500-4093469,Investing.com,2025-06-12 14:19:03,Pro
Palantir calls for balanced federal privacy law in RFI response,https://www.investing.com/news/stock-market-news/palantir-calls-for-balanced-federal-privacy-law-in-rfi-response-93CH-4093138,Investing.com,2025-06-12 12:38:06,Free
Oracle and CureVac rise premarket; Boeing and GameStop fall,https://www.investing.com/news/stock-market-news/oracle-and-curevac-rise-premarket-boeing-and-gamestop-fall-4092863,Investing.com,2025-06-12 11:42:27,Free
Citi reiterates neutral rating on Palantir stock amid AIP adoption,https://www.investing.com/news/analyst-ratings/citi-reiterates-neutral-rating-on-palantir-stock-amid-aip-adoption-93CH-4092558,Investing.com,2025-06-12 09:50:12,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/citi-maintains-palantir-at-neutral-with-a-price-target-of-11500-4092488,Investing.com,2025-06-12 09:13:03,Pro
"Mega-cap Palantir, Avago lead market cap stock movers on Wednesday",https://www.investing.com/news/stock-market-news/-93CH-4091731,Investing.com,2025-06-11 19:05:58,Free
Space tech firm Voyager valued at $3.8 billion as shares surge in NYSE debut,https://www.investing.com/news/stock-market-news/voyager-technologies-valued-at-38-billion-as-shares-more-than-double-in-nyse-debut-4091682,Reuters,2025-06-11 18:36:36,Free
Palantir stock soars to all-time high of $135.51,https://www.investing.com/news/company-news/palantir-stock-soars-to-alltime-high-of-13551-93CH-4091163,Investing.com,2025-06-11 13:31:38,Free
Palantir Technologies Inc receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/mizuho-maintains-palantir-at-underperform-with-a-price-target-of-11600-4090510,Investing.com,2025-06-11 10:45:03,Pro
Palantir director Eric H. Woersching sells $2.2 million in stock,https://www.investing.com/news/insider-trading-news/palantir-director-eric-h-woersching-sells-22-million-in-stock-93CH-4089973,Investing.com,2025-06-11 00:18:31,Free
Palantir partners with Fedrigoni for digital overhaul,https://www.investing.com/news/company-news/palantir-partners-with-fedrigoni-for-digital-overhaul-93CH-4088515,Investing.com,2025-06-10 11:11:04,Free
Palantir and Fedrigoni Partner to Accelerate Operational Transformation with AI,https://www.investing.com/news/assorted/palantir-and-fedrigoni-partner-to-accelerate-operational-transformation-with-ai-432SI-4088469,Investing.com,2025-06-10 11:01:16,Free
Surf Air Mobility launches AI-powered aviation software,https://www.investing.com/news/company-news/surf-air-mobility-launches-aipowered-aviation-software-93CH-4088405,Investing.com,2025-06-10 10:41:00,Free
Surf Air Mobility Introduces Flagship SurfOS AI-Enabled Product Suite,https://www.investing.com/news/assorted/surf-air-mobility-introduces-flagship-surfos-aienabled-product-suite-432SI-4088356,Investing.com,2025-06-10 10:32:27,Free
US State Department cable says agency using AI to help staff job panels,https://www.investing.com/news/economy-news/us-state-department-cable-says-agency-using-ai-to-help-staff-job-panels-4087772,Reuters,2025-06-09 21:53:00,Free
"Palantir Shareholders Elect Directors, Ratify Accounting Firm",https://www.investing.com/news/sec-filings/palantir-shareholders-elect-directors-ratify-accounting-firm-93CH-4087750,Investing.com,2025-06-09 21:28:52,Free
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.05%,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-105-4085682,Investing.com,2025-06-06 20:35:06,Free
"Up 17%+ in first week of June, these stocks are positioning for even further gains",https://www.investing.com/news/stock-market-news/up-17-in-first-week-of-june-these-stocks-are-positioning-for-even-further-gains-4084460,Investing.com,2025-06-06 08:49:44,Free
Defiance Launches PLTZ: The First 2X Short ETF for Palantir Technologies Inc.,https://www.investing.com/news/press-releases/defiance-launches-pltz-the-first-2x-short-etf-for-palantir-technologies-inc-93CH-4084316,Investing.com,2025-06-06 04:40:35,Free
