title,link,source,time,type
Nvidia’s Huang: Nvidia is Micron’s Largest Customer - Fox Business,https://www.investing.com/news/pro/nvidias-huang-nvidia-is-microns-largest-customer--fox-business-432SI-4529469,Investing.com,2026-02-26 20:57:03,Pro
Micron rating raised to BBB by S&P on AI demand growth,https://www.investing.com/news/stock-market-news/micron-rating-raised-to-bbb-by-sp-on-ai-demand-growth-93CH-4529375,Investing.com,2026-02-26 20:10:10,Free
Cleo Fields from Louisiana’s 6th district makes significant investments in tech stocks,https://www.investing.com/news/company-news/cleo-fields-from-louisianas-6th-district-makes-significant-investments-in-tech-stocks-93CH-4525611,Investing.com,2026-02-25 21:06:29,Free
Oracle and Netflix among market cap stock movers on Wednesday,https://www.investing.com/news/stock-market-news/oracle-and-netflix-among-market-cap-stock-movers-on-wednesday-93CH-4524921,Investing.com,2026-02-25 15:31:23,Free
Samsung rally nears 200% as AI chip demand accelerates,https://www.investing.com/news/stock-market-news/samsung-rally-nears-200-as-ai-chip-demand-accelerates-4520758,Investing.com,2026-02-24 11:49:38,Free
Federal circuit affirms Netlist patent validity against Micron challenge,https://www.investing.com/news/assorted/federal-circuit-affirms-netlist-patent-validity-against-micron-challenge-432SI-4518623,Investing.com,2026-02-23 13:06:08,Free
Hedge funds cut leverage as rotation drives portfolio shifts,https://www.investing.com/news/stock-market-news/hedge-funds-cut-leverage-as-rotation-drives-portfolio-shifts-93CH-4517990,Investing.com,2026-02-23 10:48:41,Free
Samsung wins likely exclusive Nvidia supply deal for high-end AI chips- report,https://www.investing.com/news/stock-market-news/samsung-wins-likely-exclusive-nvidia-supply-deal-for-highend-ai-chips-report-4515191,Investing.com,2026-02-20 06:01:20,Free
Some US investors pivot to infrastructure amid broader AI selloff,https://www.investing.com/news/stock-market-news/some-us-investors-pivot-to-infrastructure-amid-broader-ai-selloff-4514438,Reuters,2026-02-19 16:36:55,Free
"Micron, Palantir among market cap stock movers on Wednesday",https://www.investing.com/news/stock-market-news/micron-palantir-among-market-cap-stock-movers-on-wednesday-93CH-4511860,Investing.com,2026-02-18 19:01:51,Free
"Nvidia, Amazon and New York Times rise premarket; Palo Alto Networks falls",https://www.investing.com/news/stock-market-news/nvidia-amazon-and-new-york-times-rise-premarket-palo-alto-networks-falls-4510488,Investing.com,2026-02-18 12:19:05,Free
"Tiger Global, Adage Capital trimmed stakes in AI heavyweights in Q4",https://www.investing.com/news/stock-market-news/softbank-group-dissolves-share-stake-in-nvidia-according-to-sec-filing-4509386,Reuters,2026-02-17 23:36:28,Free
"Apple, General Electric among market cap stock movers on Tuesday",https://www.investing.com/news/stock-market-news/apple-general-electric-among-market-cap-stock-movers-on-tuesday-93CH-4509563,Investing.com,2026-02-17 19:01:34,Free
"AMD, Micron Tech among market cap stock movers on Tuesday",https://www.investing.com/news/stock-market-news/amd-micron-tech-among-market-cap-stock-movers-on-tuesday-93CH-4509290,Investing.com,2026-02-17 15:31:43,Free
Micron Tech receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/needham-maintains-micron-at-buy-with-a-price-target-of-45000-4508584,Investing.com,2026-02-17 12:52:00,Pro
Applied Materials and Rivian among market cap stock movers on Friday,https://www.investing.com/news/stock-market-news/applied-materials-and-rivian-among-market-cap-stock-movers-on-friday-93CH-4505981,Investing.com,2026-02-13 15:32:10,Free
Cisco and Micron among market cap stock movers on Thursday,https://www.investing.com/news/stock-market-news/cisco-and-micron-among-market-cap-stock-movers-on-thursday-93CH-4503438,Investing.com,2026-02-12 15:32:58,Free
Kioxia’s monster Q4 outlook sends memory stocks soaring again,https://www.investing.com/news/stock-market-news/kioxias-monster-q4-outlook-sends-memory-stocks-soaring-again-4501918,Investing.com,2026-02-12 14:02:21,Free
Micron stock rises as presentation at Wolfe conference confirms HBM4 shipments ahead of schedule,https://www.investing.com/news/stock-market-news/micron-stock-rises-as-presentation-at-wolfe-conference-confirms-hbm4-shipments-ahead-of-schedule-93CH-4502170,Investing.com,2026-02-12 11:26:38,Free
Samsung begins shipments of HMB4 chips for AI; sees sales tripling in 2026,https://www.investing.com/news/stock-market-news/samsung-begins-shipments-of-hmb4-chips-for-ai-sees-sales-tripling-in-2026-4501686,Investing.com,2026-02-12 06:29:51,Free
"Micron Tech, Borgwarner among market cap stock movers on Wednesday",https://www.investing.com/news/stock-market-news/micron-tech-borgwarner-among-market-cap-stock-movers-on-wednesday-93CH-4501018,Investing.com,2026-02-11 19:01:40,Free
Micron stock rises 6% after CFO clarifies HBM4 production status,https://www.investing.com/news/stock-market-news/micron-stock-rises-55-after-cfo-clarifies-hbm4-production-status-4500098,Investing.com,2026-02-11 15:59:07,Free
"Micron, Palantir among market cap stock movers on Wednesday",https://www.investing.com/news/stock-market-news/micron-palantir-among-market-cap-stock-movers-on-wednesday-93CH-4500550,Investing.com,2026-02-11 15:32:07,Free
Micron Technology price target raised to $450 from $350 at Morgan Stanley,https://www.investing.com/news/analyst-ratings/micron-technology-price-target-raised-to-450-from-350-at-morgan-stanley-93CH-4500070,Investing.com,2026-02-11 14:16:56,Free
Micron begins HBM4 shipments quarter ahead of schedule,https://www.investing.com/news/pro/micron-begins-hbm4-shipments-quarter-ahead-of-schedule-432SI-4499984,Investing.com,2026-02-11 14:02:07,Pro
Micron Tech receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/morgan-stanley-maintains-micron-at-overweight-with-a-price-target-of-45000-4499050,Investing.com,2026-02-11 10:35:02,Pro
"Intel, Wells Fargo among market cap stock movers on Tuesday",https://www.investing.com/news/stock-market-news/intel-wells-fargo-among-market-cap-stock-movers-on-tuesday-93CH-4497710,Investing.com,2026-02-10 19:01:27,Free
Deutsche Bank raises Micron stock price target to $500 on HBM growth,https://www.investing.com/news/analyst-ratings/deutsche-bank-raises-micron-stock-price-target-to-500-on-hbm-growth-93CH-4497137,Investing.com,2026-02-10 15:14:56,Free
Micron Tech receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/deutsche-bank-maintains-micron-at-buy-with-a-price-target-of-50000-4496894,Investing.com,2026-02-10 14:31:02,Pro
"Oracle, Nvidia among market cap stock movers on Monday",https://www.investing.com/news/stock-market-news/oracle-nvidia-among-market-cap-stock-movers-on-monday-93CH-4494402,Investing.com,2026-02-09 15:31:44,Free
"Novo Nordisk, Kroger and Eli Lilly rise premarket; Micron falls",https://www.investing.com/news/stock-market-news/novo-nordisk-kroger-and-eli-lilly-rise-premarket-micron-falls-4493409,Investing.com,2026-02-09 12:38:23,Free
Micron stock falls after Samsung’s next-gen chip production news,https://www.investing.com/news/stock-market-news/micron-stock-falls-after-samsungs-nextgen-chip-production-news-4493349,Investing.com,2026-02-09 12:19:50,Free
Micron stock price target raised to $450 from $400 at UBS on memory demand,https://www.investing.com/news/analyst-ratings/micron-stock-price-target-raised-to-450-from-400-at-ubs-on-memory-demand-93CH-4491339,Investing.com,2026-02-06 16:19:02,Free
Micron Tech receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/ubs-maintains-micron-at-buy-with-a-price-target-of-45000-4490866,Investing.com,2026-02-06 15:37:02,Pro
Micron stock dips as analyst slashes Nvidia HBM4 supply forecast to zero,https://www.investing.com/news/stock-market-news/micron-stock-dips-as-analyst-slashes-nvidia-hbm4-supply-forecast-to-zero-4491031,Investing.com,2026-02-06 14:40:13,Free
Micron Technology Falls Following Cautious Comments,https://www.investing.com/news/pro/micron-technology-falls-following-cautious-comments-432SI-4490905,Investing.com,2026-02-06 14:22:42,Pro
"Wednesday’s Insider Activity: Major Buys in Berkley, Streamex Amid Exec Sells",https://www.investing.com/news/stock-market-news/wednesdays-insider-activity-major-buys-in-berkley-streamex-amid-exec-sells-93CH-4487901,Investing.com,2026-02-05 14:00:39,Free
Memory chip prices surge as much as 90% so far in Q1- Counterpoint,https://www.investing.com/news/stock-market-news/memory-chip-prices-surge-as-much-as-90-so-far-in-q1-counterpoint-4486552,Investing.com,2026-02-05 06:56:00,Free
Micron Technology EVP Sadana sells $10.7m in stock,https://www.investing.com/news/insider-trading-news/micron-technology-evp-sadana-sells-107m-in-stock-93CH-4486362,Investing.com,2026-02-05 00:13:10,Free
"AMD, Eli Lilly among market cap stock movers on Wednesday",https://www.investing.com/news/stock-market-news/amd-eli-lilly-among-market-cap-stock-movers-on-wednesday-93CH-4485480,Investing.com,2026-02-04 15:31:40,Free
"IBM, Palantir among market cap stock movers on Tuesday",https://www.investing.com/news/stock-market-news/ibm-palantir-among-market-cap-stock-movers-on-tuesday-93CH-4482306,Investing.com,2026-02-03 15:31:54,Free
S&P 500 flirts with record high; chipmakers and small caps jump,https://www.investing.com/news/stock-market-news/us-stock-futures-slide-as-commodity-rout-rattles-markets-4478176,Reuters,2026-02-03 00:36:55,Free
Form 144 MICRON TECHNOLOGY For: 2 February,https://www.investing.com/news/filings/form-144-micron-technology-for-2-february-93CH-4480426,Investing.com,2026-02-02 23:15:12,Free
"Disney, Micron Tech among market cap stock movers on Monday",https://www.investing.com/news/stock-market-news/disney-micron-tech-among-market-cap-stock-movers-on-monday-93CH-4479730,Investing.com,2026-02-02 19:01:40,Free
Phillip Capital bullish on Micron on DRAM shortage and HBM pricing upside,https://www.investing.com/news/stock-market-news/phillip-capital-bullish-on-micron-on-dram-shortage-and-hbm-pricing-upside-4479687,Investing.com,2026-02-02 18:35:01,Free
Micron Tech receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/phillip-securities-initiates-coverage-of-micron-at-buy-with-a-price-target-of-50000-4477894,Investing.com,2026-02-02 08:19:02,Pro
Sandisk surges as robust AI demand powers blowout forecast,https://www.investing.com/news/stock-market-news/sandisk-surges-as-robust-ai-demand-powers-blowout-forecast-4476670,Reuters,2026-01-30 16:01:23,Free
