title,link,source,time,type
Earnings call transcript: Northrop Grumman beats Q4 2025 EPS forecast,https://www.investing.com/news/transcripts/earnings-call-transcript-northrop-grumman-beats-q4-2025-eps-forecast-93CH-4468072,Investing.com,2026-01-27 16:04:25,Free
Northrop Grumman posts higher quarterly profit as geopolitical uncertainty fuels demand,https://www.investing.com/news/stock-market-news/northrop-grumman-posts-higher-quarterly-profit-as-geopolitical-uncertainty-fuels-demand-4466956,Reuters,2026-01-27 15:54:50,Free
"American Airlines, GM and Kimberly-Clark rise premarket; JetBlue falls",https://www.investing.com/news/stock-market-news/american-airlines-gm-and-kimberlyclark-rise-premarket-jetblue-falls-4467096,Investing.com,2026-01-27 12:34:38,Free
Northrop Grumman releases fourth quarter and full-year 2025 results,https://www.investing.com/news/sec-filings/northrop-grumman-releases-fourth-quarter-and-fullyear-2025-results-93CH-4467012,Investing.com,2026-01-27 12:03:00,Free
Form 8K Northrop Grumman For: 27 January,https://www.investing.com/news/filings/form-8k-northrop-grumman-for-27-january-93CH-4466984,Investing.com,2026-01-27 12:00:42,Free
Northrop Grumman tops Q4 estimates but softer outlook sends shares lower,https://www.investing.com/news/earnings/northrop-grumman-tops-q4-estimates-but-softer-outlook-sends-shares-lower-4466974,Investing.com,2026-01-27 11:57:34,Free
"Northrop Grumman earnings beat by $0.24, revenue topped estimates",https://www.investing.com/news/earnings/northrop-grumman-earnings-beat-by-024-revenue-topped-estimates-4466938,Investing.com,2026-01-27 11:49:35,Free
"UnitedHealth, NextEra, Texas Instruments set to report earnings Tuesday",https://www.investing.com/news/stock-market-news/unitedhealth-nextera-texas-instruments-set-to-report-earnings-tuesday-93CH-4465811,Investing.com,2026-01-26 19:00:46,Free
Northrop Grumman stock hits all-time high at $675.66 USD,https://www.investing.com/news/company-news/northrop-grumman-stock-hits-alltime-high-at-67566-usd-93CH-4463173,Investing.com,2026-01-23 14:34:08,Free
5 US Aerospace & Defense stocks to buy in 2026,https://www.investing.com/news/pro/5-us-aerospace--defense-stocks-to-buy-in-2026-432SI-4455052,Investing.com,2026-01-20 13:31:03,Pro
Northrop Grumman receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/susquehanna-maintains-northrop-grumman-at-positive-with-a-price-target-of-75200-4449893,Investing.com,2026-01-15 14:21:00,Pro
Northrop Grumman receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/ubs-maintains-northrop-grumman-at-buy-with-a-price-target-of-77700-4449865,Investing.com,2026-01-15 14:15:02,Pro
Northrop Grumman stock hits all-time high of 641.3 USD,https://www.investing.com/news/company-news/northrop-grumman-stock-hits-alltime-high-of-6413-usd-93CH-4447756,Investing.com,2026-01-14 15:57:49,Free
Northrop Grumman receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/bernstein-socgen-group-maintains-northrop-grumman-at-market-perform-with-a-price-target-of-72700-4444325,Investing.com,2026-01-13 12:23:01,Pro
Jefferies raises Lockheed Martin stock price target to $540 on potential catalysts,https://www.investing.com/news/analyst-ratings/jefferies-raises-lockheed-martin-stock-price-target-to-540-on-potential-catalysts-93CH-4442847,Investing.com,2026-01-12 18:58:01,Free
Northrop Grumman wins $233 million contract for Navy’s advanced torpedo,https://www.investing.com/news/stock-market-news/northrop-grumman-wins-233-million-contract-for-navys-advanced-torpedo-93CH-4442450,Investing.com,2026-01-12 15:16:47,Free
Defense firms seek legal advice over Trump’s clampdown on payouts,https://www.investing.com/news/stock-market-news/defense-firms-seek-legal-advice-over-trumps-clampdown-on-payouts-4439149,Reuters,2026-01-09 21:01:19,Free
Truist Securities downgrades Northrop Grumman stock on valuation concerns,https://www.investing.com/news/analyst-ratings/truist-securities-downgrades-northrop-grumman-stock-on-valuation-concerns-93CH-4439257,Investing.com,2026-01-09 11:55:02,Free
Northrop Grumman receives Investment Bank Analyst Rating Update,https://www.investing.com/news/pro/truist-securities-downgrades-northrop-grumman-to-hold-with-a-price-target-of-62300-4439112,Investing.com,2026-01-09 11:19:02,Pro
"Factbox-Billions at stake as Trump targets US defense sector dividends, buybacks",https://www.investing.com/news/stock-market-news/factboxbillions-at-stake-as-trump-targets-us-defense-sector-dividends-buybacks-4437922,Reuters,2026-01-08 18:36:49,Free
Northrop Grumman launches digitally enhanced ICBM target vehicle,https://www.investing.com/news/stock-market-news/northrop-grumman-launches-digitally-enhanced-icbm-target-vehicle-93CH-4437872,Investing.com,2026-01-08 17:42:29,Free
"Costco, Alibaba among market cap stock movers on Thursday",https://www.investing.com/news/stock-market-news/costco-alibaba-among-market-cap-stock-movers-on-thursday-93CH-4437713,Investing.com,2026-01-08 15:41:02,Free
8 Best US Aerospace & Defense Stocks for 2026: UBS Picks,https://www.investing.com/news/stock-market-news/8-best-us-aerospace--defense-stocks-for-2026-ubs-picks-93CH-4437631,Investing.com,2026-01-08 15:02:18,Free
Global defense stocks advance after Trump calls for higher US military budget,https://www.investing.com/news/stock-market-news/global-defense-stocks-advance-after-trump-calls-for-higher-us-military-budget-4437030,Reuters,2026-01-08 14:44:00,Free
Northrop Grumman wins marine corps combat aircraft contract with Kratos,https://www.investing.com/news/assorted/northrop-grumman-wins-marine-corps-combat-aircraft-contract-with-kratos-432SI-4437329,Investing.com,2026-01-08 14:10:03,Free
"Alphabet, Nvidia and Lockheed Martin rise premarket; Alcoa falls",https://www.investing.com/news/stock-market-news/alphabet-nvidia-and-lockheed-martin-rise-premarket-alcoa-falls-4436773,Investing.com,2026-01-08 12:16:07,Free
Morning Bid: Trump’s visible hand,https://www.investing.com/news/commodities-news/morning-bid-trumps-visible-hand-4436701,Reuters,2026-01-08 11:31:04,Free
US stock futures dip; defense firms climb up Trump budget plans,https://www.investing.com/news/stock-market-news/us-stock-futures-dip-defense-firms-climb-up-trump-budget-plans-4436604,Reuters,2026-01-08 10:43:13,Free
Trump blocks defense company payouts until arms production speeds up,https://www.investing.com/news/stock-market-news/trump-says-he-wont-permit-dividends-buybacks-for-defense-companies-till-they-fix-equipment-production-4435661,Reuters,2026-01-08 01:12:29,Free
"Lockheed Martin, other defense stocks jump as Trump floats $1.5T defense budget",https://www.investing.com/news/stock-market-news/lockheed-martin-other-defense-stocks-jump-as-trump-floats-15t-defense-budget-4435921,Investing.com,2026-01-07 21:46:00,Free
"Defense stocks fall after Trump threatens to ban dividends, buybacks",https://www.investing.com/news/stock-market-news/defense-stocks-fall-after-trump-threatens-to-ban-dividends-buybacks-4435659,Investing.com,2026-01-07 19:20:08,Free
US flexes air power in Maduro extraction mission,https://www.investing.com/news/stock-market-news/us-flexes-air-power-in-maduro-extraction-mission-4435628,Reuters,2026-01-07 19:18:48,Free
Northrop Grumman wins $94.3 million Navy contract for rocket motors,https://www.investing.com/news/stock-market-news/northrop-grumman-wins-943-million-navy-contract-for-rocket-motors-93CH-4435314,Investing.com,2026-01-07 14:53:18,Free
Form 144 NORTHROP GRUMMAN CORP /DE/ For: 6 January,https://www.investing.com/news/filings/form-144-northrop-grumman-corp-de-for-6-january-93CH-4433087,Investing.com,2026-01-06 17:03:44,Free
